"Date","Distance_Miles.sum","Distance_Miles.mean","Duration.sum","Duration.mean"
2016-10-21,458.19,1.20576315789474,4116.4,10.8326315789474
2016-10-22,377.48,1.27959322033898,3988.48333333333,13.5202824858757
2016-10-23,258.46,1.22492890995261,2392.46666666667,11.3387045813586
2016-10-24,391.57,1.21984423676012,3386.21666666667,10.5489615784008
2016-10-25,544.15,1.19593406593407,4611.4,10.1349450549451
2016-10-26,352.4,1.20273037542662,2975.51666666667,10.1553469852105
2016-10-27,488.67,1.21862842892768,4289.7,10.697506234414
2016-10-28,651.23,1.24518164435946,6137.03333333333,11.7342893562779
2016-10-29,437.72,1.26875362318841,4680.56666666667,13.5668599033816
2016-10-30,165,1.11486486486486,1534.63333333333,10.3691441441441
2016-10-31,353.73,1.22822916666667,3235.01666666667,11.2326967592593
2016-11-01,568.61,1.18956066945607,5038.5,10.5407949790795
2016-11-02,566.89,1.2035881104034,4805.25,10.2022292993631
2016-11-03,588.37,1.29883002207506,5374.03333333333,11.8632082413539
2016-11-04,617.33,1.2676180698152,5668.91666666667,11.6404859685147
2016-11-05,141.83,1.108046875,1320.68333333333,10.3178385416667
2016-11-06,308.09,1.13268382352941,3016.55,11.0902573529412
2016-11-07,555.45,1.21809210526316,4558.35,9.99638157894737
2016-11-08,639.84,1.26450592885376,5738.73333333333,11.3413702239789
2016-11-09,525.09,1.29972772277228,4588.35,11.357301980198
2016-11-10,660.16,1.27937984496124,6020.28333333333,11.6672157622739
2016-11-11,516.68,1.24501204819277,4932.93333333333,11.8865863453815
2016-11-12,334.17,1.25627819548872,3289.36666666667,12.3660401002506
2016-11-13,263.96,1.14765217391304,2474.95,10.760652173913
2016-11-14,248.41,1.25459595959596,2104.98333333333,10.631228956229
2016-11-15,446.89,1.20781081081081,3811.7,10.3018918918919
2016-11-16,387.47,1.17060422960725,3266.26666666667,9.86787512588117
2016-11-17,534.39,1.19818385650224,4660.55,10.44966367713
2016-11-18,437.48,1.11318066157761,4064.78333333333,10.3429601357082
2016-11-19,237.88,1.12739336492891,2284.03333333333,10.8248025276461
2016-11-20,174.68,1.11974358974359,1749.7,11.2160256410256
2016-11-21,460.58,1.20255874673629,4106.41666666667,10.7217145343777
2016-11-22,334.12,1.14034129692833,2824.53333333333,9.64004550625711
2016-11-23,221.4,1.08,2180.2,10.6351219512195
2016-11-24,43.25,0.961111111111111,419.883333333333,9.33074074074074
2016-11-25,196.13,1.16744047619048,2017.9,12.0113095238095
2016-11-26,140.76,1.07450381679389,1401.08333333333,10.6952926208651
2016-11-27,145.79,1.03397163120567,1603.83333333333,11.3747044917258
2016-11-28,378.01,1.2642474916388,3368.83333333333,11.2670011148272
2016-11-29,455.18,1.29680911680912,3913.66666666667,11.1500474833808
2016-11-30,437.76,1.27255813953488,3783.03333333333,10.9971899224806
2016-12-01,485.06,1.24056265984655,4373.13333333333,11.184484228474
2016-12-02,356.91,1.18182119205298,3246.25,10.7491721854305
2016-12-03,211.81,1.04856435643564,2206.68333333333,10.9241749174917
2016-12-04,170.48,1.13653333333333,1709.6,11.3973333333333
2016-12-05,230.84,1.1960621761658,1958.03333333333,10.1452504317789
2016-12-06,366.99,1.23151006711409,3214.65,10.7874161073825
2016-12-07,316.96,1.2051711026616,2916.05,11.0876425855513
2016-12-08,112.69,1.17385416666667,917.233333333333,9.55451388888889
2016-12-09,63.09,1.43386363636364,669.95,15.2261363636364
2016-12-10,110.91,1.21879120879121,1164.46666666667,12.796336996337
2016-12-11,101.63,1.00623762376238,1023.21666666667,10.1308580858086
2016-12-12,372.49,1.36944852941176,3323.76666666667,12.2197303921569
2016-12-13,421.54,1.32144200626959,3593.68333333333,11.2654649947753
2016-12-14,284.66,1.31787037037037,2860.23333333333,13.2418209876543
2016-12-15,127.32,1.31257731958763,1478.41666666667,15.2414089347079
2016-12-16,141.88,1.2781981981982,1462.63333333333,13.1768768768769
2016-12-17,113.22,1.27213483146067,1065,11.9662921348315
2016-12-18,120.42,1.19227722772277,1274.35,12.6173267326733
2016-12-19,170.85,1.22913669064748,1520.91666666667,10.9418465227818
2016-12-20,313.28,1.21898832684825,2959.98333333333,11.5174448767834
2016-12-21,327.89,1.29600790513834,2844.16666666667,11.2417654808959
2016-12-22,274.56,1.29509433962264,2424.33333333333,11.435534591195
2016-12-23,235.42,1.18301507537688,2145.13333333333,10.7795644891122
2016-12-24,110.92,1.05638095238095,1060.35,10.0985714285714
2016-12-25,52.61,1.31525,446.366666666667,11.1591666666667
2016-12-26,101.85,1.28924050632911,957.6,12.1215189873418
2016-12-27,205.48,1.36986666666667,1749.48333333333,11.6632222222222
2016-12-28,231.87,1.36394117647059,2058.81666666667,12.1106862745098
2016-12-29,245.18,1.28366492146597,2146.4,11.2376963350785
2016-12-30,247.59,1.32401069518717,2312.01666666667,12.3637254901961
2016-12-31,122.22,1.358,1092.18333333333,12.1353703703704
2017-01-01,106.34,1.22229885057471,962.066666666666,11.0582375478927
2017-01-02,98.34,1.14348837209302,995.266666666667,11.5728682170543
2017-01-03,248.78,1.35945355191257,2061.75,11.266393442623
2017-01-04,229.79,1.305625,2045.58333333333,11.6226325757576
2017-01-05,224.46,1.27534090909091,1885.28333333333,10.7118371212121
2017-01-06,225.84,1.15224489795918,2013.81666666667,10.274574829932
2017-01-07,53.75,0.895833333333333,569.8,9.49666666666667
2017-01-08,14.34,0.843529411764706,129.466666666667,7.61568627450981
2017-01-09,151.08,1.46679611650485,1353.15,13.1373786407767
2017-01-10,229.49,1.26093406593407,2081.21666666667,11.4352564102564
2017-01-11,38.55,0.988461538461539,709.266666666667,18.1863247863248
2017-01-12,75.69,1.305,1101.05,18.9836206896552
2017-01-13,64.16,1.30938775510204,748.133333333333,15.2680272108844
2017-01-14,31.25,1.11607142857143,366.533333333333,13.0904761904762
2017-01-15,28.89,1.07,390.583333333333,14.466049382716
2017-01-16,31.27,1.2508,381.8,15.272
2017-01-17,24.4,1.28421052631579,246.533333333333,12.9754385964912
2017-01-18,86.68,1.46915254237288,790.133333333333,13.3920903954802
2017-01-19,308.01,1.31068085106383,2617.26666666667,11.137304964539
2017-01-20,274.19,1.4355497382199,2304.43333333333,12.0650959860384
2017-01-21,314.19,1.4478801843318,2857.86666666667,13.1698924731183
2017-01-22,181.64,1.31623188405797,1840.15,13.3344202898551
2017-01-23,386.47,1.30564189189189,3174.55,10.7248310810811
2017-01-24,348.88,1.3522480620155,2905.51666666667,11.2616925064599
2017-01-25,367.7,1.29929328621908,3111.53333333333,10.9948174322733
2017-01-26,385.16,1.32813793103448,3060.16666666667,10.5522988505747
2017-01-27,406.65,1.32029220779221,3575.81666666667,11.6097943722944
2017-01-28,250.32,1.29699481865285,2517.06666666667,13.0417962003454
2017-01-29,148.77,1.11857142857143,1325.93333333333,9.96942355889724
2017-01-30,335.06,1.31913385826772,2623.66666666667,10.3293963254593
2017-01-31,356.33,1.29105072463768,2980.83333333333,10.8001207729469
2017-02-01,318.36,1.25338582677165,2756.81666666667,10.8536089238845
2017-02-02,278.98,1.30364485981308,2321.5,10.8481308411215
2017-02-03,85.09,1.2331884057971,721.283333333333,10.4533816425121
2017-02-04,122.6,1.2639175257732,1105.85,11.4005154639175
2017-02-05,35.91,1.05617647058824,285.583333333333,8.39950980392157
2017-02-06,222.72,1.23733333333333,1796.41666666667,9.98009259259259
2017-02-07,291.73,1.39583732057416,2272.78333333333,10.8745614035088
2017-02-08,168.42,1.24755555555556,1274.55,9.44111111111111
2017-02-09,266.11,1.3439898989899,2296.43333333333,11.5981481481481
2017-02-10,286.5,1.32638888888889,2372.28333333333,10.9827932098765
2017-02-11,246.58,1.37754189944134,2398.03333333333,13.396834264432
2017-02-12,170.62,1.10792207792208,1651.4,10.7233766233766
2017-02-13,408.14,1.35594684385382,3525.56666666667,11.71284606866
2017-02-14,381.61,1.24302931596091,3371.03333333333,10.9805646036916
2017-02-15,132.22,1.29627450980392,952.2,9.33529411764706
2017-02-16,157.6,1.18496240601504,1248.71666666667,9.38884711779449
2017-02-17,395.73,1.28483766233766,3444.43333333333,11.1832251082251
2017-02-18,179.09,1.33649253731343,1796.25,13.4048507462687
2017-02-19,140.2,1.29814814814815,1177.66666666667,10.9043209876543
2017-02-20,162.47,1.28944444444444,1413.81666666667,11.2207671957672
2017-02-21,281.62,1.27429864253394,2372.76666666667,10.7365007541478
2017-02-22,442.3,1.31246290801187,3805.6,11.2925816023739
2017-02-23,442.72,1.26491428571429,3734.63333333333,10.670380952381
2017-02-24,245.79,1.13791666666667,2188.75,10.1331018518519
2017-02-25,257.55,1.21485849056604,2346.58333333333,11.0687893081761
2017-02-26,147.23,1.1969918699187,1421.15,11.5540650406504
2017-02-27,266.92,1.31487684729064,2200.75,10.8411330049261
2017-02-28,402.25,1.33637873754153,3414.75,11.3446843853821
2017-03-01,344.77,1.27221402214022,3011.9,11.1140221402214
2017-03-02,335.42,1.20654676258993,2732.81666666667,9.8302757793765
2017-03-03,306.24,1.28672268907563,2667.35,11.2073529411765
2017-03-04,134.27,1.1675652173913,1263.75,10.9891304347826
2017-03-05,120.87,1.03307692307692,1130.93333333333,9.66609686609687
2017-03-06,253.38,1.32659685863874,2164.55,11.332722513089
2017-03-07,178.97,1.43176,1403.65,11.2292
2017-03-08,246.53,1.36961111111111,2071.15,11.5063888888889
2017-03-09,211.78,1.29926380368098,1730.41666666667,10.6160531697342
2017-03-10,502.92,1.33755319148936,4839.68333333333,12.8714982269504
2017-03-11,146.7,1.30982142857143,1374.13333333333,12.2690476190476
2017-03-12,353.73,1.30047794117647,3786.36666666667,13.9204656862745
2017-03-13,223.72,1.30830409356725,1765.31666666667,10.3234892787524
2017-03-14,285.2,1.30825688073394,2266.18333333333,10.3953363914373
2017-03-15,269.4,1.29519230769231,2308.2,11.0971153846154
2017-03-16,495.68,1.32181333333333,4536,12.096
2017-03-17,244.18,1.31279569892473,1969.46666666667,10.5885304659498
2017-03-18,216.27,1.3028313253012,1914.3,11.5319277108434
2017-03-19,401.17,1.35530405405405,4016.45,13.5690878378378
2017-03-20,318.33,1.25822134387352,2687.21666666667,10.6214097496706
2017-03-21,411.67,1.39549152542373,3741.18333333333,12.6819774011299
2017-03-22,428.35,1.33027950310559,3811.18333333333,11.8359730848861
2017-03-23,486.44,1.40184438040346,4398.91666666667,12.6769932756964
2017-03-24,236.5,1.23177083333333,2065.63333333333,10.7585069444444
2017-03-25,375.12,1.27591836734694,3635.61666666667,12.3660430839002
2017-03-26,110.99,0.917272727272727,1078.85,8.91611570247934
2017-03-27,351.18,1.30550185873606,3093.51666666667,11.5000619578686
2017-03-28,453.81,1.350625,4134.35,12.3046130952381
2017-03-29,384.96,1.38474820143885,3520.66666666667,12.6642685851319
2017-03-30,405.04,1.28584126984127,3672.51666666667,11.6587830687831
2017-03-31,498.53,1.29825520833333,4877.55,12.701953125
2017-04-01,343.92,1.34870588235294,3377.08333333333,13.2434640522876
2017-04-02,368.09,1.32406474820144,3655.55,13.1494604316547
2017-04-03,535.55,1.27209026128266,5175.85,12.2941805225653
2017-04-04,446.07,1.24600558659218,4009.26666666667,11.1990689013035
2017-04-05,507.89,1.35437333333333,4654.85,12.4129333333333
2017-04-06,417.45,1.3915,3638.5,12.1283333333333
2017-04-07,366.64,1.26427586206897,3084.38333333333,10.6358045977012
2017-04-08,382.55,1.40643382352941,3963.15,14.5704044117647
2017-04-09,275.98,1.26596330275229,2734.4,12.543119266055
2017-04-10,406.37,1.31087096774194,3526.83333333333,11.3768817204301
2017-04-11,511.09,1.33443864229765,4488.41666666667,11.7191035683203
2017-04-12,375.08,1.34920863309353,3226.8,11.6071942446043
2017-04-13,479.49,1.28549597855228,4159.26666666667,11.1508489722967
2017-04-14,378.69,1.17605590062112,3622.33333333333,11.2494824016563
2017-04-15,577.97,1.33480369515012,5932.36666666667,13.7006158583526
2017-04-16,249.23,1.22773399014778,2477.4,12.2039408866995
2017-04-17,426.03,1.30284403669725,3976.76666666667,12.1613659531091
2017-04-18,669.35,1.41511627906977,6052.15,12.7952431289641
2017-04-19,386.41,1.29667785234899,3276.7,10.9956375838926
2017-04-20,522.81,1.32022727272727,4721.28333333333,11.9224326599327
2017-04-21,641.17,1.31927983539095,6354.51666666667,13.0751371742112
2017-04-22,462.99,1.342,4659.86666666667,13.5068599033816
2017-04-23,222.5,1.30116959064327,2113.25,12.3581871345029
2017-04-24,321.41,1.31725409836066,2972.56666666667,12.182650273224
2017-04-25,458.18,1.32805797101449,4042.16666666667,11.7164251207729
2017-04-26,522.42,1.34992248062016,4699.3,12.1428940568475
2017-04-27,590.67,1.33938775510204,5438.36666666667,12.3318972033258
2017-04-28,666.92,1.31025540275049,6461.51666666667,12.6945317616241
2017-04-29,420.84,1.31924764890282,4506.73333333333,14.1276907001045
2017-04-30,406.64,1.16515759312321,4722.51666666667,13.5315663801337
2017-05-01,649.81,1.34815352697095,6062.81666666667,12.5784578146611
2017-05-02,581.51,1.3156334841629,5405.55,12.2297511312217
2017-05-03,1070.81,1.41081686429513,10316.5666666667,13.5923144488362
2017-05-04,1010.09,1.37802182810368,9730.3,13.2746248294679
2017-05-05,612.04,1.30498933901919,6117.33333333333,13.043354655295
2017-05-06,599.98,1.28475374732334,6434.46666666667,13.778301213419
2017-05-07,605.74,1.3893119266055,6329.95,14.5182339449541
2017-05-08,849.55,1.307,8131.01666666667,12.5092564102564
2017-05-09,985.86,1.44766519823789,9274.96666666667,13.6196279980421
2017-05-10,948.64,1.36103299856528,8909,12.7819225251076
2017-05-11,474.51,1.21982005141388,4438.36666666667,11.4096829477292
2017-05-12,524.56,1.2579376498801,4850.08333333333,11.630895283773
2017-05-13,242.1,1.19261083743842,2505.01666666667,12.3399835796388
2017-05-14,290.8,1.16787148594378,3249.28333333333,13.0493306559572
2017-05-15,572.85,1.26178414096916,5155.26666666667,11.3552129221733
2017-05-16,512.73,1.24751824817518,4823.33333333333,11.735604217356
2017-05-17,691.16,1.27520295202952,6162.81666666667,11.3705104551045
2017-05-18,792.11,1.30927272727273,7474.05,12.3538016528926
2017-05-19,854.83,1.32737577639752,8487.88333333333,13.1799430641822
2017-05-20,607.91,1.27444444444444,6788.56666666667,14.2317959468903
2017-05-21,623.7,1.2350495049505,7025.46666666667,13.9118151815182
2017-05-22,863.39,1.29443778110945,8761.26666666667,13.1353323338331
2017-05-23,947.43,1.29784931506849,9237.21666666667,12.6537214611872
2017-05-24,862.87,1.2764349112426,8237.33333333333,12.1854043392505
2017-05-25,905.43,1.31221739130435,8737.86666666667,12.6635748792271
2017-05-26,1036.27,1.27934567901235,11591.4166666667,14.3103909465021
2017-05-27,689.78,1.2383842010772,7886.73333333333,14.1593058049072
2017-05-28,601.13,1.1786862745098,6792.38333333333,13.3183986928105
2017-05-29,579.55,1.2850332594235,6464.7,14.3341463414634
2017-05-30,528.51,1.376328125,4857.06666666667,12.6486111111111
2017-05-31,849.39,1.18629888268156,8459.86666666667,11.8154562383613
2017-06-01,923.78,1.23006657789614,9244.78333333333,12.3099644917887
2017-06-02,947.63,1.26519359145527,9352.55,12.4867156208278
2017-06-03,745.78,1.2306600660066,8407.85,13.8743399339934
2017-06-04,598.69,1.24987473903967,6527.36666666667,13.6270702853166
2017-06-05,952.32,1.32266666666667,9232.25,12.8225694444444
2017-06-06,1000.52,1.32343915343915,9811.68333333333,12.9784171075838
2017-06-07,1012,1.31942633637549,9888.85,12.8928943937419
2017-06-08,692.7,1.18410256410256,6820.83333333333,11.6595441595442
2017-06-09,708.91,1.17759136212625,6717.11666666667,11.1580011074197
2017-06-10,618.66,1.21068493150685,6535.36666666667,12.7893672537508
2017-06-11,639.39,1.22488505747126,6910.68333333333,13.2388569604087
2017-06-12,783.5,1.28653530377668,7746.05,12.7192939244663
2017-06-13,740.65,1.20627035830619,7213.81666666667,11.7488870792617
2017-06-14,837.56,1.26519637462236,7742.11666666667,11.6950402819738
2017-06-15,482.89,1.22250632911392,4733.9,11.9845569620253
2017-06-16,536.8,1.22557077625571,5532.11666666667,12.630403348554
2017-06-17,672.27,1.3028488372093,7355.03333333333,14.2539405684755
2017-06-18,801.79,1.2056992481203,9641.08333333333,14.4978696741855
2017-06-19,828.62,1.18543633762518,8496.23333333333,12.1548402479733
2017-06-20,885.07,1.29018950437318,8388.46666666667,12.2280855199223
2017-06-21,914.03,1.26247237569061,8977.68333333333,12.4001151012891
2017-06-22,896.98,1.21706919945726,8957.55,12.1540705563094
2017-06-23,885.58,1.23684357541899,8757.16666666667,12.2306797020484
2017-06-24,626.74,1.18925996204934,7247.46666666667,13.7523086654016
2017-06-25,571.78,1.22175213675214,6245.05,13.3441239316239
2017-06-26,939.53,1.29411845730028,8907.4,12.2691460055096
2017-06-27,911.81,1.24564207650273,8813.48333333333,12.0402777777778
2017-06-28,966.49,1.23276785714286,9386.56666666667,11.9726615646259
2017-06-29,946.4,1.30358126721763,9272.03333333333,12.7713957759412
2017-06-30,1015.58,1.2584634448575,10143.8833333333,12.5698678232135
2017-07-01,705.91,1.22766956521739,7645.9,13.2972173913043
2017-07-02,652.49,1.27939215686275,7451.85,14.6114705882353
2017-07-03,846.01,1.22610144927536,8978.51666666667,13.0123429951691
2017-07-04,779.71,1.2866501650165,9209.1,15.1965346534653
2017-07-05,905.66,1.24918620689655,8913.68333333333,12.2947356321839
2017-07-06,880.44,1.20114597544338,8649.1,11.7995907230559
2017-07-07,923.39,1.24111559139785,9333.36666666667,12.5448476702509
2017-07-08,747.69,1.32334513274336,7436.16666666667,13.1613569321534
2017-07-09,671.07,1.16303292894281,7341.91666666667,12.72429231658
2017-07-10,856.04,1.20739069111425,8284.58333333333,11.6848848142924
2017-07-11,1037.28,1.24374100719424,10123.3833333333,12.1383493205436
2017-07-12,1026.33,1.2781195516812,9906.78333333333,12.3372146118721
2017-07-13,994.21,1.26008871989861,9708.53333333333,12.3048584706379
2017-07-14,989.86,1.26580562659847,9541.93333333333,12.2019607843137
2017-07-15,734.27,1.24875850340136,7820.11666666667,13.2995181405896
2017-07-16,620.95,1.07991304347826,6613.91666666667,11.5024637681159
2017-07-17,1037,1.23159144893112,9871.6,11.7239904988124
2017-07-18,1028.2,1.283645443196,10133.5,12.6510611735331
2017-07-19,1287.08,1.32962809917355,12465,12.8770661157025
2017-07-20,1003.36,1.20886746987952,9219.9,11.108313253012
2017-07-21,1113.92,1.23906562847608,11407.55,12.6891546162403
2017-07-22,672.13,1.15884482758621,7730.06666666667,13.3277011494253
2017-07-23,589.71,1.1428488372093,6884.3,13.3416666666667
2017-07-24,888.19,1.23359722222222,8970.98333333333,12.4596990740741
2017-07-25,1026.04,1.29061635220126,9529.21666666667,11.9864360587002
2017-07-26,1123.65,1.27542565266742,10753.8166666667,12.2063753310632
2017-07-27,1049.08,1.29516049382716,9974.46666666667,12.3141563786008
2017-07-28,1082.22,1.27021126760563,11154.6333333333,13.0922926447574
2017-07-29,749.52,1.17664050235479,8449.11666666667,13.2639194139194
2017-07-30,610.8,1.09266547406082,6547.1,11.7121645796064
2017-07-31,826.05,1.18856115107914,8015.08333333333,11.5324940047962
2017-08-01,867.89,1.20040110650069,8516.26666666667,11.7790686952513
2017-08-02,811.55,1.22962121212121,7523.6,11.3993939393939
2017-08-03,754.51,1.16616692426584,7499.35,11.5909582689335
2017-08-04,800.33,1.14332857142857,8144.53333333333,11.6350476190476
2017-08-05,660.31,1.13650602409639,7309.28333333333,12.5805220883534
2017-08-06,580.2,1.10514285714286,6793.26666666667,12.9395555555556
2017-08-07,845.25,1.225,8379.2,12.143768115942
2017-08-08,936.51,1.26044414535666,8746.75,11.7722072678331
2017-08-09,908.56,1.19233595800525,8722.38333333333,11.446697287839
2017-08-10,946.06,1.24318002628121,9195.71666666667,12.0837275514674
2017-08-11,1012.3,1.19657210401891,9831.53333333333,11.6211977935382
2017-08-12,636.7,1.30204498977505,6704.65,13.7109406952965
2017-08-13,516.03,1.15185267857143,5850.88333333333,13.0600074404762
2017-08-14,841.72,1.28115677321157,8430.08333333333,12.8311770674784
2017-08-15,941.67,1.27424898511502,9086.33333333333,12.2954442940911
2017-08-16,902.86,1.26097765363128,9097.35,12.7057960893855
2017-08-17,972.6,1.26311688311688,9589.73333333333,12.4541991341991
2017-08-18,1137.18,1.36026315789474,11030.7,13.1946172248804
2017-08-19,578.18,1.1292578125,6340.61666666667,12.3840169270833
2017-08-20,555.16,1.21479212253829,6340.15,13.8734135667396
2017-08-21,715.9,1.22585616438356,7306.63333333333,12.5113584474886
2017-08-22,934.17,1.25223860589812,8830.7,11.837399463807
2017-08-23,972.61,1.24374680306905,9329.83333333333,11.9307331628303
2017-08-24,902.13,1.21909459459459,8826.16666666667,11.9272522522523
2017-08-25,893.22,1.21361413043478,8667.11666666667,11.7759737318841
2017-08-26,725.38,1.18914754098361,7552.2,12.3806557377049
2017-08-27,641.01,1.19368715083799,6881,12.8137802607076
2017-08-28,796.28,1.19203592814371,7996,11.9700598802395
2017-08-29,889.17,1.23667593880389,8647.55,12.02719054242
2017-08-30,896.08,1.25150837988827,8526.11666666667,11.9079841713222
2017-08-31,800.12,1.20864048338369,7947.46666666667,12.0052366565962
2017-09-01,824.79,1.20407299270073,8440.76666666667,12.3222871046229
2017-09-02,535.48,1.17172866520788,5680.05,12.4289934354486
2017-09-03,455.52,1.17705426356589,5383,13.9095607235142
